,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10346,33514833,80 m2 overlooking gardens in Belgrano,247810577,Laura,,Palermo,-34.56616,-58.44095,Entire home/apt,7009,2,16,2019-11-30,0.58,1,0,0,
10347,33517326,Estudio in Recoleta -King Size Bed,87216832,Nico,,Recoleta,-34.58721,-58.40089,Entire home/apt,2309,2,1,2019-04-28,0.04,6,330,0,
10348,33518036,J&M - Cozy Apartment in Buenos Aires,52571418,Juan,,Retiro,-34.59747,-58.38034,Entire home/apt,980,2,1,2019-06-18,0.04,1,13,0,
10349,33518146,Great apartment in Recoleta!,227177995,Lisandro,,Recoleta,-34.58404,-58.4024,Entire home/apt,2213,2,10,2020-03-22,0.4,1,174,1,
10350,33519073,Alquiler en Palermo Soho. Luminoso y confortable.,252585503,Alejandro,,Palermo,-34.58646,-58.42415,Entire home/apt,1608,4,3,2019-04-28,0.11,1,15,0,
10351,33520950,Hermosa habitacion en villa del Parque,176878690,Ana,,Villa Del Parque,-34.61389,-58.49554,Private room,960,2,0,,,1,364,0,
10352,33522276,Encantador departamento en Villa Crespo,162764547,María Soledad,,Almagro,-34.59945,-58.42958,Entire home/apt,9620,3,21,2020-01-12,0.82,1,364,0,
10353,33523443,Great apartment on top of a historical building,252585003,Josefina,,Balvanera,-34.61433,-58.39705,Entire home/apt,3848,2,1,2019-04-19,0.04,1,364,0,
10354,33526850,Perfect spot in Bs. As.Capital. Nuñez Neighborhood,93327958,Mica,,Nuñez,-34.5483,-58.45578,Entire home/apt,2020,3,16,2019-06-21,0.59,1,358,3,
10355,33528823,Nuevo y moderno estudio zona céntrica,56111234,Mauricio,,Flores,-34.62092,-58.45651,Entire home/apt,2405,2,0,,,1,362,0,
10356,33531869,Gorgeous 1 bedroom 1.5 bath duplex in Palermo,21527842,Irina,,Palermo,-34.58068,-58.43221,Entire home/apt,4329,2,5,2019-06-07,0.19,1,364,0,
10357,33542246,LUMINOSO ESTUDIO EN PALERMO,247787920,Maria,,Palermo,-34.57445,-58.42429,Entire home/apt,2405,1,2,2020-03-08,0.07,3,364,0,
10358,33543184,"Your Best HOME in Recoleta Heart
Special price",39870535,Victoria,,Recoleta,-34.58869,-58.39953,Entire home/apt,1828,4,13,2020-03-17,0.51,1,362,0,
10359,33544988,"Premium 1 Bdr, 2 bth - Recoleta Cemetery",72557975,Yanina,,Recoleta,-34.58943,-58.39021,Entire home/apt,2400,3,33,2020-02-18,1.2,7,71,7,
10360,33547310,New Lovely Penthouse in the heart of Buenos Aires,47920444,Barbara,,San Nicolas,-34.59984,-58.37514,Entire home/apt,2405,15,37,2019-06-08,1.36,1,269,0,
10361,33548140,Metropolitan Life Tower,10541907,Paola,,Colegiales,-34.57776,-58.45084,Entire home/apt,3078,3,7,2019-12-26,0.37,11,347,4,
10362,33550207,Monoambiente a 3 cuadras del Obelisco,252802934,Flavia Y Guillermo,,San Nicolas,-34.60262,-58.37823,Entire home/apt,1924,2,36,2019-04-30,1.31,1,91,0,
10363,33550406,MODERNO STUDIO IN BUENOS AIRES,33730840,Guido,,San Nicolas,-34.60056,-58.37948,Entire home/apt,2000,3,39,2020-01-02,1.41,1,269,0,
10364,33551477,Beautiful apartment in Belgrano,49772774,Silvina,,Belgrano,-34.56108,-58.46193,Entire home/apt,3073,2,43,2019-11-11,1.57,7,72,3,
10365,33551730,★★★★★BEST LOCATION / PALERMO DESIGN STUDIO /POOL S,60508740,Noelia,,Palermo,-34.57841,-58.43769,Entire home/apt,3271,1,44,2020-02-24,1.64,10,365,0,
10366,33552304,Modern and comfortable private room for 2 guests.,130161242,Guillermo,,Balvanera,-34.60781,-58.40087,Private room,1816,1,1,2019-04-25,0.04,1,365,0,
10367,33554731,"Telmo Apartment, confortable departamento",252839654,Miguel,,San Telmo,-34.6244,-58.36957,Entire home/apt,1500,2,4,2020-02-14,0.15,1,199,0,
10368,33554906,Casa Convento,252841040,Casa,,Agronomia,-34.58988,-58.4885,Shared room,960,6,0,,,1,90,0,
10369,33554918,Impecable departamento de 100 mts en Recoleta,252836575,Silvina Y Pablo,,Retiro,-34.5956,-58.38549,Entire home/apt,4810,1,15,2019-09-04,0.55,2,321,0,
10370,33555026,Amazing apartment!,102507671,Tamara,,Nuñez,-34.55009,-58.46774,Entire home/apt,2405,2,16,2021-01-23,0.58,2,178,1,
10371,33556117,DEPARTAMENTO ALEGRE Y LUMINOSO,49607719,Mariano José,,Nuñez,-34.54577,-58.47002,Entire home/apt,3367,4,6,2021-04-05,0.28,1,364,2,
10372,33556164,Soñado Espacio en Palermo Soho,31919874,Gilda,,Palermo,-34.58548,-58.42057,Entire home/apt,1347,10,6,2019-06-19,0.24,4,217,3,
10373,33556854,Confortable apartamento en Recoleta / Retiro,6208779,María Eugenia,,Retiro,-34.59822,-58.37547,Entire home/apt,3848,2,1,2019-05-06,0.04,2,0,0,
10374,33557152,Hermoso departamento entre Palermo y Recoleta,99312000,Jacopo,,Recoleta,-34.58905,-58.40776,Entire home/apt,4261,2,15,2019-04-07,0.55,1,365,2,
10375,33557538,"Warm, familiar and practical space in Recoleta.",47669417,María,,Recoleta,-34.58739,-58.40077,Entire home/apt,4948,2,0,,,1,178,0,
10376,33560558,Habitación en departamento Caballito,92201908,Federico,,Caballito,-34.62142,-58.43121,Shared room,1000,1,0,,,2,59,0,
10377,33566490,Luminoso apartamento en Villa Urquiza,53743998,Consuelo,,Villa Urquiza,-34.57434,-58.47338,Entire home/apt,4884,2,12,2021-07-13,0.44,4,361,1,
10378,33575580,Milhouse Avenue Hab. Doble con Baño Privado,251605509,Milhouse Hostel Avenue,,San Nicolas,-34.60813,-58.38471,Hotel room,4810,1,1,2019-10-22,0.05,4,365,0,
10379,33577370,Palermo Place Premium,182821925,Angeles,,Palermo,-34.57969,-58.43503,Entire home/apt,1635,2,122,2020-02-25,4.39,1,263,45,
10380,33577602,Habitación privada en departamento antiguo,142284137,Lila,,Constitucion,-34.62057,-58.39011,Private room,958,15,3,2020-03-13,0.12,2,169,0,
10381,33577867,"Hospedate en ""El Cuarto Musical""",248694211,Tomás,,Belgrano,-34.55848,-58.45328,Private room,960,1,14,2019-07-25,0.51,1,42,0,
10382,33578120,Studio apartment - Palermo Soho,373629,Daniel,,Palermo,-34.58222,-58.42547,Entire home/apt,4041,7,0,,,15,364,0,
10383,33578554,PALERMO | BRIGHT & LARGE 2BR in GREAT LOCATION,231822087,Joaquin & Malena,,Palermo,-34.58337,-58.41121,Entire home/apt,5773,14,21,2019-12-01,0.85,2,364,2,
10384,33579416,La Torre de Babel - Habitación 3,140773210,Analia,,Villa Crespo,-34.59512,-58.44373,Private room,1251,1,0,,,7,365,0,
10385,33581672,Milhouse Avenue Hab. Twin con Baño Privado,251605509,Milhouse Hostel Avenue,,Monserrat,-34.60968,-58.38526,Hotel room,9620,1,0,,,4,365,0,
10386,33582968,STUDIO Carranza - By Hart,12450540,Maria,,Palermo,-34.58314,-58.43845,Entire home/apt,4521,2,0,,,16,365,0,
10387,33583908,City Madero Buenos Aires,73536121,Romulo,,Puerto Madero,-34.61461,-58.3633,Entire home/apt,4191,3,3,2019-07-25,0.11,7,213,0,
10388,33584366,Milhouse Avenue Hab. Triple con Baño Privado,251605509,Milhouse Hostel Avenue,,Monserrat,-34.60945,-58.38301,Hotel room,9620,1,0,,,4,365,0,
10389,33585304,"Luminous apt with security, wifi great location",9785115,Natalia,,Recoleta,-34.58828,-58.39979,Entire home/apt,8055,3,11,2019-11-17,0.4,1,268,0,
10390,33587109,Luminoso departamento en Parque Lezama,18667910,Melina,,Boca,-34.6277,-58.36633,Entire home/apt,1363,3,8,2020-04-21,0.38,1,362,2,
10391,33587242,Hermoso  y amplio departamento de diseño,66105076,Pame & Nico,,Almagro,-34.61015,-58.42071,Entire home/apt,2406,2,24,2019-07-10,0.88,1,179,0,
10392,33587848,Excelente loft en Palermo Soho sanitizado,17406725,Ana,,Palermo,-34.58721,-58.42903,Entire home/apt,3848,4,3,2019-12-14,0.18,2,45,0,
10393,33589330,Una joya en el centro de Buenos Aires. A gem in BA,1873036,Leticia,,San Nicolas,-34.60465,-58.38719,Entire home/apt,2116,2,13,2019-04-22,0.48,1,75,0,
10394,33591075,Milhouse Avenue Hab. Cuádruple con Baño Privado,251605509,Milhouse Hostel Avenue,,San Nicolas,-34.60853,-58.38519,Hotel room,9620,1,1,2019-09-02,0.04,4,365,0,
10395,33591750,"Palermo Hollywood apartamento Balcón, c/Piscina",211658473,Andrés,,Palermo,-34.57889,-58.42772,Entire home/apt,2309,3,67,2021-06-27,2.45,1,87,17,
10396,33592516,#BrandNew Studio ❤ Pool +Gym +Netflix [San Telmo],12451283,Florencia,,Constitucion,-34.62107,-58.37945,Entire home/apt,2700,3,1,2020-02-25,0.06,1,180,0,
10397,33593143,Hermosa Habitación cálida y  confortable,253138157,Veronica Andrea,,Palermo,-34.58656,-58.43344,Shared room,800,1,2,2019-11-26,0.07,2,364,0,
10398,33593516,Beautiful private room in quiet neighborhood.,170844228,Andres,,Villa Urquiza,-34.5713,-58.50137,Private room,962,3,0,,,1,90,0,
10399,33597902,"Barrio tranquilo, pintoresco y muy acogedor¡¡",172895088,María Del Pilar,,Villa Devoto,-34.58981,-58.51112,Private room,960,3,1,2019-08-14,0.04,1,90,0,
10400,33604865,Luxury apartment. Close from all attractions.,253229685,Florencia,,Puerto Madero,-34.61422,-58.36017,Entire home/apt,10582,5,6,2019-09-01,0.24,1,362,0,
10401,33608686,❤ GHJK | 8 guests 4 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60194,-58.37789,Entire home/apt,9621,1,8,2020-03-03,0.32,15,229,0,
10402,33608833,La Torre de Babel - Habitacion 4,140773210,Analia,,Villa Crespo,-34.59564,-58.44472,Private room,1251,2,1,2019-04-14,0.04,7,365,0,
10403,33608945,Bright & Fully Equipped - Alto Palermo - 2 Bedroom,253262238,Rubin,,Palermo,-34.58653,-58.41003,Entire home/apt,3848,2,5,2019-11-18,0.19,1,365,0,
10404,33610785,Aroma familiar,253003111,Nancy,,Monserrat,-34.61071,-58.38951,Entire home/apt,3000,2,5,2020-12-30,0.27,1,364,1,
10405,33611214,DEPARTAMENTO DE 1 AMBIENTE EN QUARTIER BASAVILBASO,117752497,Luján,,Retiro,-34.59141,-58.37753,Entire home/apt,2500,5,0,,,1,365,0,
10406,33611735,Palermo soho - amplio departamento,108008329,Santino,,Palermo,-34.59599,-58.4223,Entire home/apt,12000,1,3,2019-06-09,0.11,1,89,0,
10407,33613093,Habitación en depto a 150 mts de la Av. Santa Fé,210621713,Elvira,,Recoleta,-34.5923,-58.40866,Private room,1931,1,3,2019-05-05,0.11,4,358,0,
10408,33613335,Palermo Hollywood Residence.,253301850,Patricio,,Palermo,-34.57784,-58.42956,Entire home/apt,1300,2,31,2019-12-29,1.12,1,17,0,
10409,33614628,Recoleta Buenos Aires - Casa Camarones BA,48719573,Casa Camarones,,Recoleta,-34.59355,-58.40718,Entire home/apt,2000,1,1,2019-04-08,0.04,1,88,0,
10410,33614991,Beautiful Apartment up to 6 People Great Location,160419600,Karen,,Almagro,-34.60212,-58.42468,Entire home/apt,5387,1,20,2019-10-20,0.81,1,48,0,
10411,33615427,"Studio near the obelisk, climatized pool,  jacuzzi",27316896,Lucas,,Monserrat,-34.61442,-58.38373,Entire home/apt,4040,5,31,2020-06-09,1.16,1,105,3,
10412,33616595,Apartment-house with garden near Palermo Hollywood,73411702,Fer,,Chacarita,-34.59026,-58.44514,Entire home/apt,4618,2,1,2019-06-13,0.04,2,338,0,
10413,33617241,Departamento para 4 personas CENTRO BAIRES.,231513406,Ezequiel,,San Cristobal,-34.61951,-58.40105,Entire home/apt,1924,3,2,2020-01-03,0.08,14,89,0,
10414,33618594,Brand new room on the rooftop,31375534,Sabrina,,Villa Crespo,-34.5971,-58.43698,Private room,1443,30,0,,,11,364,0,
10415,33619533,Excelente depto a 5 cuatras de Palermo Hollywood!!,253358806,Pablo,,Chacarita,-34.57993,-58.45638,Entire home/apt,1635,7,5,2019-12-19,0.19,1,321,0,
10416,33634094,1 bedroom cozy and peaceful apartment in Palermo,119120,Julieta,,Palermo,-34.59245,-58.41457,Entire home/apt,1443,7,1,2019-11-29,0.05,2,166,0,
10417,33635333,Centro histórico Buenos Aires 3 personas,1482817,Lorena,,San Nicolas,-34.60231,-58.37935,Entire home/apt,1200,4,1,2020-02-03,0.06,47,364,0,
10418,33635478,Bright and Spacious 2BR Apt. In Exclusive Tower,20825402,Josefina,,Palermo,-34.58143,-58.40557,Entire home/apt,9621,3,18,2020-01-24,0.66,1,158,1,
10419,33637126,Comodo apartamento para 2 proximo al Congreso,23041395,Javier,,San Cristobal,-34.61933,-58.39786,Entire home/apt,1400,3,1,2019-07-10,0.04,1,363,0,
10420,33637472,Espectacular 2 ambientes a estrenar en Palermo VI,15900304,Gabriel,,Palermo,-34.58724,-58.41563,Entire home/apt,2666,1,0,,,52,83,0,
10421,33637475,Espectacular 2 ambientes a estrenar en Palermo III,15900304,Gabriel,,Palermo,-34.58652,-58.41563,Entire home/apt,2873,1,21,2019-12-04,0.76,52,84,3,
10422,33637696,Espectacular 2 ambientes en Palermo IV,15900304,Gabriel,,Palermo,-34.58799,-58.41353,Entire home/apt,2873,1,0,,,52,358,0,
10423,33637717,Espectacular 2 ambientes a estrenar en Palermo IV,15900304,Gabriel,,Palermo,-34.58636,-58.41424,Entire home/apt,2666,1,6,2020-12-10,0.22,52,83,1,
10424,33639544,Cuarto en Parque Patricios,10970243,Inés,,San Nicolas,-34.60331,-58.38175,Private room,1636,2,1,2019-05-05,0.04,3,87,0,
10425,33640832,""" COMO en CASA """,12079212,Claudia,,Velez Sarsfield,-34.62946,-58.50073,Entire home/apt,6734,2,2,2019-12-27,0.1,2,335,0,
10426,33644779,Quartier Dorrego Palermo Hollywood,15745231,Sebastian,,Palermo,-34.57798,-58.43834,Entire home/apt,4124,2,11,2020-01-27,0.4,3,363,1,
10427,33650888,Casa Alfonsina - en Palermo Hollywood,240349928,Vicky,,Palermo,-34.57722,-58.43736,Entire home/apt,1443,2,66,2021-02-27,2.54,1,84,17,RL-2021-15053818- - DGDTU
10428,33650924,Excelente duplex en Las Cañitas,37049249,Monica,,Palermo,-34.57147,-58.43436,Entire home/apt,2886,7,0,,,1,365,0,
10429,33657712,Impecable & único! Buenos Aires - apto Home Office,47415496,Jonathan,,Villa Urquiza,-34.57524,-58.48216,Entire home/apt,2130,2,55,2020-01-06,2.17,3,317,19,
10430,33658825,Monoambiente luminoso con balcon en balvanera,94865461,Laura Roxana,,Balvanera,-34.60886,-58.41134,Entire home/apt,1300,3,57,2020-02-02,2.13,1,44,8,
10431,33659294,Lo de Homero en Caminito,249920799,Homero,,Boca,-34.63777,-58.363,Private room,1732,2,1,2019-04-22,0.04,3,90,0,
10432,33659545,Adorable apartamento en Palermo Soho,158399002,Carla,,Palermo,-34.58085,-58.42561,Entire home/apt,2405,5,11,2020-02-26,0.4,1,88,0,
10433,33660335,Luminoso Monoambiente a nuevo en SOHO!,229884323,Diego,,Palermo,-34.59467,-58.42868,Entire home/apt,2200,1,25,2019-10-24,1.17,2,269,0,
10434,33660583,Habitación privada en el corazón de Buenos aires.,1354905,Fernanda,,Villa Crespo,-34.60264,-58.45525,Private room,1635,1,0,,,1,90,0,
10435,33663516,APARTAMENTO ENTERO IN THE HEART OF BUENOS AIRES,49337392,Maria Eugenia,,Retiro,-34.59816,-58.37803,Entire home/apt,1347,2,6,2019-05-08,0.23,2,198,0,
10436,33663559,Mi lugar en Baires!! Mi Guarida,185583820,Julieta,,Balvanera,-34.61726,-58.40489,Private room,1443,2,0,,,2,88,0,
10437,33666459,"Universidad UCES.enfrente, UBA muy cerca",102394324,Laura,,Retiro,-34.59879,-58.3867,Entire home/apt,1800,27,0,,,5,365,0,
10438,33684280,Hermoso departamento con vista panorámica,253893114,Fernando,,Nuñez,-34.54939,-58.45824,Entire home/apt,2886,2,0,,,1,3,0,
10439,33684361,Excelente apartamento en microcentro,253893126,Gustavo,,San Nicolas,-34.599,-58.37262,Entire home/apt,4329,3,0,,,1,179,0,
10440,33685681,Studio with large balcony,175883962,Adrián,,Saavedra,-34.54482,-58.48166,Entire home/apt,1654,2,17,2021-04-05,0.62,1,78,1,
10441,33685877,Excelente departamento en Recoleta,103667501,Laura,,Recoleta,-34.58924,-58.39926,Entire home/apt,4811,1,1,2019-04-21,0.04,1,363,0,
10442,33688236,Un rinconcito donde regresar.,240542992,Nahir,,Villa Crespo,-34.60534,-58.43949,Private room,960,3,0,,,1,365,0,
10443,33688398,Buenos Aires house,159653185,Eli,,Balvanera,-34.60205,-58.40544,Entire home/apt,5291,1,2,2019-07-15,0.08,4,364,0,
10444,33689096,"HABITACIÓN Y BAÑO PRIVADO, LUMINOSO, TRANQUILO",156584734,Mirtha,,Saavedra,-34.54964,-58.47243,Private room,962,3,7,2020-02-22,0.32,1,167,0,
10445,33689443,Departamento para 4 personas CENTRO BAIRES,231513406,Ezequiel,,Balvanera,-34.61777,-58.40076,Entire home/apt,2213,3,0,,,14,89,0,
10446,33692764,Confortable monoambiente en Villa Devoto,115938091,Jonathan Y Micaela,,Villa Devoto,-34.59293,-58.50717,Entire home/apt,1258,1,33,2021-02-25,1.48,1,344,3,
10447,33700790,Hermoso y amplio depto. 2amb - Excelente Ubicación,31080255,Valeria,,Recoleta,-34.5953,-58.40387,Entire home/apt,2886,3,26,2020-03-03,0.98,1,362,1,
10448,33703934,Habitación matrimonial en excelente ubicacion!,28828818,Daniela,,Belgrano,-34.56627,-58.45526,Private room,960,30,0,,,2,179,0,
10449,33705126,Depto a estrenar en Nuñez al contrafrente hermoso,44168030,Dana,,Nuñez,-34.54967,-58.45577,Entire home/apt,2000,2,12,2021-05-18,0.48,44,365,1,
10450,33706842,Nice and cozy Studio in Palermo Botánico,67086449,Rodrigo,,Palermo,-34.58193,-58.42374,Entire home/apt,1553,5,8,2021-04-06,0.3,31,166,7,
10451,33707119,"Amazing  New Loft - Historical Building, San Telmo",29110414,Agustina & Sandra,,San Telmo,-34.62575,-58.37245,Entire home/apt,3573,2,74,2021-07-04,2.7,2,160,8,
10452,33707414,HABITACIÓN CON CAMA DOBLE EN PH EN PALERMO SOHO.,253513154,Clara,,Palermo,-34.58446,-58.42169,Private room,600,1,2,2019-04-16,0.08,2,179,0,
10453,33707787,Beautiful apartment in the heart of Colegiales,185913275,Julia,,Colegiales,-34.56991,-58.45566,Entire home/apt,2214,2,7,2019-10-21,0.28,1,89,0,
10454,33712118,En Suite Bedroom,254112477,Ricardo Henrique,,Palermo,-34.57439,-58.43642,Private room,1931,7,0,,,1,88,0,
10455,33712162,Studio en el corazon de Palermo!,254109113,Mariano,,Palermo,-34.58572,-58.42335,Entire home/apt,1883,3,39,2020-03-09,1.41,1,336,0,
10456,33713041,Fitz Roy Studio I - Heart Of Palermo Hollywood!!!,43100198,German,,Palermo,-34.5817,-58.43213,Entire home/apt,2116,2,10,2020-03-10,0.57,1,137,1,
10457,33714468,Terrasse - Tranquilité - coeur de  Palermo Soho!,4986026,Heloise,,Palermo,-34.59092,-58.4319,Entire home/apt,5679,3,20,2020-02-03,0.87,9,84,3,
10458,33714704,Hermoso departamento en Caballito !,107114974,Constanza Paula,,Caballito,-34.62475,-58.4469,Entire home/apt,1828,7,5,2020-03-14,0.18,1,96,0,
10459,33715504,Departamento 2 amb muy luminoso en Alto Palermo!,312053041,Tomás,,Recoleta,-34.59118,-58.40936,Entire home/apt,2020,3,8,2019-09-30,0.29,1,104,0,
10460,33715748,Opportunity in the heart of Palermo!,27496947,Clarisa,,Palermo,-34.58706,-58.41755,Entire home/apt,1136,25,0,,,2,87,0,
10461,33717561,Único vista al mar todo confort,70685032,Alex,,Almagro,-34.61328,-58.42336,Entire home/apt,5000,2,0,,,1,89,0,
10462,33718155,Amplio departamento con excelente vista en Palermo,40442937,Pablo,,Palermo,-34.57275,-58.43195,Entire home/apt,7696,7,3,2020-12-16,0.19,1,14,1,
10463,33718487,We are working to offer a better service.,254093153,Carlos,,Flores,-34.63064,-58.46001,Private room,962,2,0,,,1,364,0,
10464,33718700,Departamento completo en Belgrano - lleno de luz,99489402,Stefania,,Belgrano,-34.55844,-58.45413,Entire home/apt,2722,2,9,2019-05-21,0.41,1,363,0,
10465,33720761,La Casona de Mirtha,254196732,Mirta Gladys,,Chacarita,-34.58639,-58.44207,Shared room,962,3,0,,,1,365,0,
10466,33721241,"Barrio Norte (Subway, Segurity, WiFi 50 megas, AA)",112862707,Federico,,Recoleta,-34.59363,-58.40144,Entire home/apt,4811,1,24,2019-05-24,0.9,1,88,0,
10467,33731205,"Fabulous Villa with Garden, Pool table, Sw/pool!",11776584,Carmen Liliana,,Saavedra,-34.5431,-58.48094,Entire home/apt,47138,4,9,2020-02-22,0.37,4,258,0,
10468,33732906,Tocando el cielo con las manos!,253059426,Luciana,,Palermo,-34.58325,-58.42331,Entire home/apt,4811,4,2,2019-05-02,0.07,2,364,0,
10469,33733095,Av. Córdoba UP,227063060,Cecilia,,Almagro,-34.59885,-58.41388,Entire home/apt,2250,1,0,,,1,365,0,
10470,33735960,Monoambiente Moderno en Palermo,254299778,Carola,,Palermo,-34.57758,-58.42186,Entire home/apt,2020,2,99,2019-12-11,3.58,2,89,6,
10471,33738035,Departamento amplio y luminoso en Palermo Soho,189817372,Andres,,Palermo,-34.58671,-58.42096,Private room,1443,3,3,2020-01-26,0.13,1,365,0,
10472,33738441,Beautiful apartment in Palermo Hollywood,38166466,Gardenia,,Palermo,-34.58264,-58.43711,Entire home/apt,2748,2,63,2020-02-05,2.29,1,170,12,
10473,33739119,Cozy One bedroom Apartment. Tastefully styled.,254323269,Monica,,San Nicolas,-34.59951,-58.37293,Entire home/apt,1635,7,5,2019-07-31,0.19,1,180,0,
10474,33740848,"""BaNu apart"" PARA VOS, que te gusta el buen vivir",254337024,Lole,,Nuñez,-34.54707,-58.45592,Entire home/apt,11544,7,0,,,1,365,0,
10475,33741179,Preciosa Habitación en Boedo,242494963,Carolina,,Boedo,-34.6302,-58.41938,Private room,600,2,0,,,2,83,0,
10476,33741369,Departamento en la mejor zona de villa Urquiza!!,93952071,Carina,,Villa Urquiza,-34.57816,-58.49162,Entire home/apt,4800,2,13,2019-09-17,0.58,1,75,1,
10477,33742912,parque oasis,254352151,Claudio,,Villa Luro,-34.63145,-58.50772,Private room,960,2,0,,,1,90,0,
10478,33744466,Corazón de Recoleta,188848094,TemporariosEn,,Recoleta,-34.59308,-58.39337,Entire home/apt,2694,2,0,,,1,0,0,
10479,33745889,Guidaí,77606874,Gabriel,,Caballito,-34.61879,-58.43762,Private room,2405,2,0,,,1,365,0,
10480,33746457,Apart de lujo Palermo Topacio Tower piso 19,129782634,Silvina,,Recoleta,-34.59614,-58.41329,Entire home/apt,5772,2,1,2019-09-08,0.04,1,269,0,
10481,33748744,Sentite como en tu casa!,108273124,Ale,,Colegiales,-34.56967,-58.4514,Entire home/apt,2406,30,26,2020-01-07,0.95,1,251,2,
10482,33752367,SAMANNT,66134791,Carolina,,Retiro,-34.58932,-58.38435,Entire home/apt,3656,1,0,,,1,89,0,
10483,33752569,Palermo Soho 3. Barrio armenio.,2110543,Guillermo,,Villa Crespo,-34.59204,-58.43499,Private room,962,30,0,,,3,343,0,
10484,33763747,Confort y privacidad en pleno Palermo Hollywood,156083854,Marcela,,Palermo,-34.58197,-58.43105,Entire home/apt,1828,3,39,2020-05-24,1.47,2,294,1,
10485,33768882,Departamento en Buenos Aires,156635458,Ailu,,San Nicolas,-34.60898,-58.39013,Private room,3367,1,0,,,2,181,0,
10486,33769624,Cómoda habitación privada en Recoleta,216073073,María Gabriela,,Recoleta,-34.59723,-58.40434,Private room,1347,1,0,,,1,179,0,
10487,33770387,Alojate en histórico barrio del Abasto y disfruta.,219952939,Marisa,,Balvanera,-34.60437,-58.40781,Private room,960,2,4,2019-08-23,0.15,1,180,0,
10488,33770863,Hollywood Room,253949457,Jovita,,Palermo,-34.58727,-58.43834,Entire home/apt,2400,3,9,2019-12-02,0.33,2,180,0,
10489,33771174,SPECTACULAR NEW 2 ROOM APT IN NUÑEZ!!,24208712,Nicole Y Ezequiel,,Nuñez,-34.54615,-58.45902,Entire home/apt,2722,30,29,2020-02-25,1.05,7,89,0,
10490,33771993,Cozy Agüero Apartment,100972248,Cecilia,,Recoleta,-34.58739,-58.39884,Entire home/apt,2598,3,10,2019-12-16,0.45,4,180,0,
10491,33774158,Elegante y moderno depto en estratégica ubicación,254545712,Bartolo,,Retiro,-34.59272,-58.37711,Entire home/apt,2500,7,11,2019-08-04,0.4,1,352,0,
10492,33776097,Departamento 1 ero B,215285828,Nati,,Colegiales,-34.56822,-58.45089,Entire home/apt,2200,2,58,2021-04-02,2.12,3,356,7,
10493,33776950,BRIGHT & SUNNY- Palermo H- NEW!!,216430388,Welcome2BA,,Palermo,-34.58062,-58.43381,Entire home/apt,4810,6,1,2019-12-03,0.05,24,365,0,
10494,33777387,♨️ Palermo Private Barbacue - WiFi / Balcony / 1 Bdrm | Welcome2BA Team,216430388,Welcome2BA,,Palermo,-34.58062,-58.43381,Entire home/apt,3587,4,15,2021-01-10,0.55,24,338,9,
10495,33778820,Beautiful & cozy Studio in Coghlan!,9060303,Federico,,Coghlan,-34.56044,-58.46948,Entire home/apt,2405,1,7,2019-11-30,0.26,1,199,0,
10496,33778939,Feel home in Palermo Soho,74019106,Liliana,,Palermo,-34.5863,-58.41855,Entire home/apt,1924,15,15,2019-12-30,0.57,1,69,0,
10497,33779939,ALEGRE Y CONFORTABLE DEPARTAMENTO EN BELGRANO R,146289738,Romina,,Belgrano,-34.57035,-58.46881,Entire home/apt,1635,2,12,2020-03-04,0.44,1,345,1,
